entry_time,entry_price,exit_time,exit_price,exit_type,strategy,signal,pnl_pct
2025-04-12 20:30:00,85766.0,2025-04-13 02:15:00,84908.34,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000004
2025-04-13 17:30:00,84801.6,2025-04-13 19:30:00,83953.584,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000038
2025-04-13 19:45:00,83943.6,2025-04-13 20:30:00,83104.164,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000018
2025-04-16 01:00:00,83243.1,2025-04-16 08:30:00,84075.531,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999962
2025-04-16 13:30:00,83990.9,2025-04-16 17:15:00,85250.76349999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999907
2025-04-16 18:00:00,84228.1,2025-04-17 18:00:00,85236.8,Time Stop,momentum,BB 찢고 큰 양봉,1.197581329746245
2025-04-19 02:15:00,84690.7,2025-04-20 02:15:00,85181.2,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.5791663075166459
2025-04-20 20:00:00,84894.6,2025-04-21 00:30:00,86592.49200000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000084
2025-04-21 14:00:00,87647.4,2025-04-21 17:00:00,86770.92599999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000022
2025-04-21 23:45:00,87471.1,2025-04-22 13:00:00,89220.52200000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000067
2025-04-22 15:00:00,91296.4,2025-04-22 15:30:00,90383.43599999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000008
2025-04-22 21:45:00,92997.6,2025-04-23 15:15:00,92067.62400000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999947
2025-04-23 15:30:00,92546.7,2025-04-23 18:00:00,93934.90049999999,TP,momentum,BB 찢고 큰 양봉,1.4999999999999911
2025-04-24 00:30:00,93580.1,2025-04-24 03:45:00,92644.299,SL,momentum,BB 찢고 큰 양봉,-1.000000000000007
2025-04-24 08:30:00,91840.9,2025-04-24 12:30:00,92759.309,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999997
2025-04-24 14:30:00,93090.3,2025-04-25 12:00:00,94952.106,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999967
2025-04-25 12:30:00,94746.6,2025-04-26 12:30:00,94194.6,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.582606658180874
2025-04-26 22:00:00,94521.8,2025-04-27 13:00:00,93576.582,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000084
2025-04-27 17:00:00,94061.6,2025-04-28 01:15:00,93120.98400000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999941
2025-04-28 01:45:00,92902.2,2025-04-28 03:30:00,93831.222,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999971
2025-04-28 10:30:00,95142.6,2025-04-28 13:45:00,94191.174,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000069
2025-04-28 14:00:00,94451.5,2025-04-28 16:00:00,93506.985,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999993
2025-04-28 19:15:00,94623.2,2025-04-29 19:15:00,95278.2,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.6922192443290863
2025-04-29 21:30:00,94619.8,2025-04-29 23:00:00,93862.8416,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000033
2025-04-30 03:45:00,95000.0,2025-04-30 13:30:00,94050.0,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0
2025-04-30 14:00:00,93388.4,2025-04-30 18:00:00,94322.284,TP,conservative,BB 하단 + RSI 과매도,1.000000000000006
2025-05-02 07:15:00,96582.0,2025-05-02 14:30:00,97547.82,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000073
2025-05-04 01:45:00,96049.2,2025-05-04 22:00:00,95088.708,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999983
2025-05-04 23:45:00,94224.1,2025-05-05 02:00:00,93470.30720000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999954
2025-05-05 05:45:00,94692.7,2025-05-05 13:30:00,93745.773,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999959
2025-05-06 02:30:00,94094.7,2025-05-06 13:45:00,93341.9424,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999997
2025-05-10 16:00:00,103217.5,2025-05-10 23:15:00,104249.675,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000029
2025-05-10 23:45:00,104782.3,2025-05-11 02:45:00,103734.477,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2025-05-13 02:45:00,102020.1,2025-05-13 09:15:00,103040.301,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000009
2025-05-13 14:15:00,103343.2,2025-05-13 19:45:00,104893.34799999998,TP,momentum,BB 찢고 큰 양봉,1.499999999999987
2025-05-15 00:00:00,103650.1,2025-05-15 05:00:00,102613.599,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2025-05-15 12:15:00,102488.7,2025-05-15 14:45:00,101463.813,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000024
2025-05-16 08:30:00,103271.5,2025-05-16 16:00:00,104304.215,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999966
2025-05-17 02:15:00,103099.4,2025-05-18 02:15:00,103251.2,Time Stop,momentum,BB 찢고 큰 양봉,0.14723655035820082
2025-05-18 04:30:00,103364.9,2025-05-18 14:45:00,105432.19799999999,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999956
2025-05-18 18:15:00,104652.1,2025-05-18 20:00:00,103605.579,SL,momentum,BB 찢고 큰 양봉,-1.0000000000000075
2025-05-18 22:30:00,105221.2,2025-05-19 03:00:00,104168.988,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999996
2025-05-19 12:45:00,102432.0,2025-05-19 13:45:00,103456.32,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000069
2025-05-19 14:30:00,103687.0,2025-05-19 23:00:00,105760.74,TP,aggressive,BB 상단 돌파 + RSI 강세,2.000000000000005
2025-05-20 00:00:00,105960.1,2025-05-20 07:45:00,104900.49900000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999953
2025-05-20 12:45:00,104717.9,2025-05-20 17:00:00,105765.079,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2025-05-20 19:45:00,106986.0,2025-05-20 22:15:00,105916.14,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000004
2025-05-21 04:30:00,107468.6,2025-05-21 07:30:00,106393.914,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000013
2025-05-21 12:15:00,106778.3,2025-05-21 14:45:00,108913.86600000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000058
2025-05-21 23:15:00,109719.5,2025-05-22 17:15:00,111913.89,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999993
2025-05-23 09:30:00,111115.5,2025-05-23 11:45:00,110004.345,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.999999999999999
2025-05-23 12:15:00,108378.6,2025-05-23 13:30:00,109462.38600000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000069
2025-05-23 23:45:00,107275.9,2025-05-24 04:00:00,108348.659,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000053
2025-05-24 10:30:00,108890.1,2025-05-24 23:00:00,107801.19900000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999981
2025-05-24 23:45:00,107716.0,2025-05-25 09:15:00,106854.272,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000026
2025-05-25 16:30:00,107088.1,2025-05-25 22:15:00,108694.4215,TP,momentum,BB 찢고 큰 양봉,1.4999999999999913
2025-05-26 06:45:00,109920.0,2025-05-26 19:30:00,108820.8,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999974
2025-05-26 22:00:00,109650.1,2025-05-27 01:15:00,108553.599,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2025-05-27 01:45:00,108350.4,2025-05-27 07:30:00,109433.904,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000009
2025-05-27 13:00:00,110333.3,2025-05-27 14:30:00,109229.967,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999988
2025-05-27 21:45:00,108816.9,2025-05-28 13:45:00,107946.3648,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999986
2025-05-28 14:15:00,107916.6,2025-05-28 15:45:00,107053.2672,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000035
2025-05-29 13:45:00,107550.0,2025-05-29 14:30:00,106689.6,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999946
2025-05-30 08:15:00,105169.3,2025-05-30 16:30:00,104327.9456,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999967
2025-05-30 17:00:00,104050.1,2025-05-31 02:45:00,103217.6992,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000029
2025-06-02 03:15:00,104785.8,2025-06-02 08:15:00,105833.65800000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000007
2025-06-04 20:30:00,104717.7,2025-06-05 13:00:00,105764.877,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999962
2025-06-05 17:00:00,103366.4,2025-06-05 18:15:00,102539.46879999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000063
2025-06-08 00:15:00,105462.0,2025-06-09 00:15:00,105732.2,Time Stop,conservative,BB 하단 + RSI 과매도,0.25620602681534305
2025-06-10 03:15:00,109435.5,2025-06-10 14:30:00,108560.016,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999997
2025-06-10 14:45:00,108578.0,2025-06-10 19:15:00,109663.78,TP,conservative,BB 하단 + RSI 과매도,0.999999999999999
2025-06-10 23:45:00,110227.5,2025-06-11 10:00:00,109125.225,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999947
2025-06-11 12:30:00,109774.4,2025-06-11 18:15:00,108676.65599999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000056
2025-06-12 11:30:00,107073.3,2025-06-12 17:15:00,108144.03300000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000069
2025-06-12 20:15:00,106838.8,2025-06-12 20:45:00,105770.412,SL,momentum,BB 찢고 큰 양봉,-1.000000000000006
2025-06-12 21:00:00,106135.5,2025-06-13 00:00:00,105286.416,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000025
2025-06-13 00:30:00,103844.1,2025-06-13 01:00:00,103013.3472,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000019
2025-06-13 01:15:00,103203.2,2025-06-13 03:15:00,104235.232,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000062
2025-06-13 08:00:00,105355.7,2025-06-13 14:15:00,104302.143,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000007
2025-06-15 20:45:00,104687.5,2025-06-16 00:15:00,105734.375,TP,conservative,BB 하단 + RSI 과매도,1.0
2025-06-16 05:15:00,106653.4,2025-06-16 19:15:00,108786.468,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999993
2025-06-17 00:15:00,106750.0,2025-06-17 10:30:00,105896.0,SL,conservative,BB 하단 + RSI 과매도,-0.8
2025-06-17 15:30:00,104531.0,2025-06-17 16:45:00,103694.752,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000066
2025-06-17 17:00:00,103585.9,2025-06-17 19:00:00,104621.75899999999,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999969
2025-06-18 01:00:00,104909.0,2025-06-18 13:30:00,103859.91,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999967
2025-06-18 14:15:00,105115.5,2025-06-18 17:00:00,104064.345,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999988
2025-06-18 19:00:00,104256.1,2025-06-19 19:00:00,104346.4,Time Stop,momentum,BB 찢고 큰 양봉,0.08661363699580969
2025-06-19 22:30:00,104658.4,2025-06-20 16:45:00,103611.81599999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000024
2025-06-21 08:30:00,103555.3,2025-06-21 19:00:00,102519.747,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999999
2025-06-21 20:00:00,102400.0,2025-06-21 21:15:00,101580.8,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999973
2025-06-22 13:45:00,100804.6,2025-06-22 14:15:00,99998.16320000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999958
2025-06-22 14:45:00,99580.3,2025-06-22 16:00:00,98783.6576,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999969
2025-06-22 20:15:00,98463.5,2025-06-22 20:45:00,99448.135,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999947
2025-06-27 08:30:00,106766.5,2025-06-28 08:30:00,107321.0,Time Stop,conservative,BB 하단 + RSI 과매도,0.5193576636866433
2025-06-30 07:15:00,107656.1,2025-06-30 14:45:00,106794.8512,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000001
2025-06-30 15:00:00,106779.1,2025-07-01 14:30:00,105924.86720000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999982
2025-07-01 20:00:00,105399.1,2025-07-02 05:15:00,106453.091,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999948
2025-07-02 23:45:00,108803.0,2025-07-03 09:15:00,109891.03,TP,conservative,BB 하단 + RSI 과매도,0.999999999999999
2025-07-04 14:15:00,107995.3,2025-07-05 14:15:00,108133.1,Time Stop,conservative,BB 하단 + RSI 과매도,0.12759814547485204
2025-07-06 12:30:00,108124.0,2025-07-07 12:30:00,108450.0,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.3015056786652362
2025-07-07 13:45:00,108474.9,2025-07-08 02:15:00,107390.151,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999966
2025-07-08 10:30:00,108827.5,2025-07-09 10:30:00,108845.0,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.016080494360340907
2025-07-09 11:00:00,108964.3,2025-07-09 19:30:00,111143.58600000001,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000067
2025-07-10 07:00:00,111343.2,2025-07-10 17:30:00,113570.064,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000013
2025-07-10 21:15:00,115693.0,2025-07-11 05:30:00,118006.86,TP,aggressive,BB 상단 돌파 + RSI 강세,2.0000000000000004
2025-07-11 09:30:00,118572.6,2025-07-11 13:30:00,117386.87400000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999959
2025-07-11 13:45:00,117977.9,2025-07-11 15:45:00,116798.121,SL,momentum,BB 찢고 큰 양봉,-0.9999999999999959
2025-07-11 16:15:00,117281.4,2025-07-12 16:15:00,117254.8,Time Stop,momentum,BB 찢고 큰 양봉,-0.022680493241035042
2025-07-14 16:15:00,120060.0,2025-07-15 00:30:00,119099.52,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999965
2025-07-15 01:30:00,119248.1,2025-07-15 02:00:00,118294.1152,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000047
2025-07-15 02:30:00,118280.5,2025-07-15 03:00:00,117334.256,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000005
2025-07-18 08:45:00,118686.0,2025-07-18 14:30:00,117736.512,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999979
2025-07-20 22:15:00,117300.0,2025-07-21 03:00:00,118473.0,TP,conservative,BB 하단 + RSI 과매도,1.0
2025-07-23 02:45:00,119154.8,2025-07-23 09:15:00,118201.5616,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000016
2025-07-24 04:45:00,117935.3,2025-07-24 14:45:00,119114.653,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000022
2025-07-25 03:45:00,115400.1,2025-07-25 11:00:00,116554.10100000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000033
2025-07-27 09:30:00,117894.6,2025-07-27 16:00:00,119073.546,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999967
2025-07-27 22:00:00,119730.0,2025-07-28 11:15:00,118532.7,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000024
2025-07-28 21:30:00,118343.7,2025-07-29 16:30:00,117160.26299999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000044
2025-07-30 14:45:00,118683.3,2025-07-30 18:00:00,117496.467,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.999999999999999
2025-07-30 19:15:00,116416.4,2025-07-30 23:00:00,117580.564,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2025-07-31 00:15:00,118045.8,2025-07-31 19:30:00,116865.342,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999988
2025-08-01 00:15:00,115719.0,2025-08-01 00:45:00,114561.81,SL,momentum,BB 찢고 큰 양봉,-1.000000000000002
2025-08-01 01:15:00,115122.0,2025-08-01 14:00:00,113970.78,SL,momentum,BB 찢고 큰 양봉,-1.000000000000001
2025-08-02 14:45:00,113076.1,2025-08-02 18:45:00,112171.4912,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000016
2025-08-05 14:45:00,112972.8,2025-08-05 23:15:00,114102.528,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000024
2025-08-11 11:30:00,120676.9,2025-08-11 12:30:00,119711.48479999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000026
2025-08-11 12:45:00,119638.0,2025-08-11 19:45:00,118680.896,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000056
2025-08-11 20:15:00,118840.6,2025-08-11 21:45:00,117889.87520000001,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999969
2025-08-13 02:15:00,119241.1,2025-08-13 10:00:00,120433.51100000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000006
2025-08-14 06:30:00,121811.8,2025-08-14 10:45:00,120837.3056,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999967
2025-08-14 11:15:00,120884.0,2025-08-14 12:30:00,119916.928,SL,conservative,BB 하단 + RSI 과매도,-0.8
2025-08-14 13:00:00,119258.1,2025-08-14 13:15:00,118304.0352,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000006
2025-08-14 13:30:00,118262.1,2025-08-14 18:15:00,117316.0032,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999994
2025-08-15 14:00:00,117979.9,2025-08-15 15:00:00,117036.06079999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000019
2025-08-16 22:15:00,117378.1,2025-08-17 13:45:00,118551.88100000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000022
2025-08-17 17:15:00,117764.4,2025-08-18 01:15:00,116822.2848,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000002
2025-08-18 02:30:00,115859.4,2025-08-18 05:45:00,114932.5248,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999957
2025-08-19 04:15:00,114829.3,2025-08-19 14:30:00,113910.66560000001,SL,conservative,BB 하단 + RSI 과매도,-0.799999999999996
2025-08-19 15:15:00,114034.2,2025-08-19 17:00:00,113121.9264,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000004
2025-08-21 17:15:00,112200.1,2025-08-22 02:15:00,113322.10100000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000033
2025-08-23 03:45:00,115530.1,2025-08-23 14:45:00,114605.8592,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999997
2025-08-24 14:15:00,114466.3,2025-08-24 19:30:00,113550.5696,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000004
2025-08-25 20:15:00,110476.4,2025-08-25 20:30:00,109592.5888,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999969
2025-08-27 07:45:00,110686.0,2025-08-27 13:45:00,111792.86,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000004
2025-08-29 08:00:00,109988.2,2025-08-29 12:30:00,111088.082,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999979
2025-08-29 15:00:00,108187.2,2025-08-30 01:45:00,107321.7024,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000023
2025-08-31 05:30:00,108692.8,2025-09-01 00:15:00,107823.2576,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000053
2025-09-01 00:30:00,108124.9,2025-09-01 04:15:00,107259.90079999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000053
2025-09-01 21:45:00,107750.0,2025-09-01 23:30:00,108827.5,TP,conservative,BB 하단 + RSI 과매도,1.0
2025-09-02 02:45:00,110211.5,2025-09-02 12:30:00,109109.385,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000047
2025-09-02 12:45:00,108740.1,2025-09-02 13:30:00,109827.501,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999981
2025-09-02 20:15:00,111227.3,2025-09-03 20:15:00,112090.3,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.7758886532353118
2025-09-04 04:00:00,111200.5,2025-09-04 06:45:00,110310.896,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000059
2025-09-04 10:00:00,110965.0,2025-09-04 14:00:00,109855.35,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999948
2025-09-04 15:15:00,109452.1,2025-09-04 22:00:00,110546.62100000001,TP,conservative,BB 하단 + RSI 과매도,1.000000000000007
2025-09-04 22:15:00,110763.8,2025-09-05 07:45:00,112979.076,TP,aggressive,BB 상단 돌파 + RSI 강세,1.9999999999999982
2025-09-05 12:45:00,113175.0,2025-09-05 14:15:00,112043.25,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0
2025-09-05 15:00:00,110577.1,2025-09-06 15:00:00,110637.0,Time Stop,conservative,BB 하단 + RSI 과매도,0.05417034811004645
2025-09-06 16:30:00,110176.5,2025-09-07 08:30:00,111278.265,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999996
2025-09-07 23:15:00,111427.5,2025-09-08 23:15:00,112082.9,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.5881851428058551
2025-09-09 06:00:00,112624.5,2025-09-09 14:30:00,111498.255,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999959
2025-09-09 15:45:00,110821.8,2025-09-10 07:15:00,111930.01800000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000073
2025-09-10 12:30:00,113203.6,2025-09-11 12:30:00,113819.9,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.544417315350385
2025-09-11 13:45:00,114600.5,2025-09-12 13:45:00,115107.0,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.4419701484723016
2025-09-12 14:15:00,115183.9,2025-09-13 14:15:00,115846.8,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,0.5755144599201875
2025-09-14 02:00:00,116050.0,2025-09-15 01:00:00,114889.5,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0
2025-09-15 04:15:00,115916.6,2025-09-15 08:45:00,114757.43400000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999978
2025-09-15 09:00:00,114797.6,2025-09-16 06:00:00,115945.576,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999957
2025-09-16 11:15:00,115278.3,2025-09-16 17:00:00,116431.083,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999963
2025-09-17 05:45:00,117059.2,2025-09-17 13:30:00,115888.608,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000036
2025-09-17 14:45:00,115548.7,2025-09-17 22:45:00,116704.187,TP,conservative,BB 하단 + RSI 과매도,1.000000000000007
2025-09-17 23:00:00,116771.2,2025-09-18 23:00:00,116708.9,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.05335219643199942
2025-09-18 23:15:00,116760.3,2025-09-19 14:45:00,115826.2176,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999994
2025-09-20 07:30:00,115880.2,2025-09-21 07:30:00,115641.1,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.20633378264793403
2025-09-22 01:00:00,114566.2,2025-09-22 05:45:00,113649.6704,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999952
2025-09-22 06:30:00,112908.5,2025-09-22 19:30:00,112005.232,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999967
2025-09-23 18:45:00,111712.8,2025-09-24 10:45:00,112829.928,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999972
2025-09-24 14:30:00,113330.7,2025-09-25 03:30:00,112197.393,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000007
2025-09-25 18:00:00,109170.3,2025-09-26 18:00:00,109949.9,Time Stop,conservative,BB 하단 + RSI 과매도,0.7141136371339011
2025-09-30 05:30:00,113942.9,2025-09-30 09:30:00,113031.3568,SL,conservative,BB 하단 + RSI 과매도,-0.8
2025-09-30 10:00:00,112811.9,2025-09-30 19:15:00,113940.019,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000053
2025-10-03 07:45:00,119584.8,2025-10-03 14:45:00,120780.648,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999984
2025-10-04 04:30:00,122431.3,2025-10-05 04:30:00,124264.4,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,1.497247844301246
2025-10-05 04:45:00,125140.1,2025-10-05 09:15:00,123888.69900000001,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999983
2025-10-05 09:45:00,122973.8,2025-10-06 00:15:00,124203.538,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999979
2025-10-06 11:15:00,124323.0,2025-10-07 11:15:00,124314.0,Time Stop,aggressive,BB 상단 돌파 + RSI 강세,-0.007239207548080403
2025-10-07 12:45:00,124863.9,2025-10-07 13:30:00,123615.261,SL,aggressive,BB 상단 돌파 + RSI 강세,-0.9999999999999966
2025-10-07 14:15:00,122854.3,2025-10-07 15:00:00,121871.4656,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000057
2025-10-07 15:15:00,122057.2,2025-10-07 16:15:00,121080.7424,SL,conservative,BB 하단 + RSI 과매도,-0.7999999999999954
2025-10-09 01:45:00,122479.4,2025-10-09 02:45:00,121499.5648,SL,conservative,BB 하단 + RSI 과매도,-0.800000000000001
2025-10-09 03:00:00,121755.0,2025-10-09 12:00:00,122972.55,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000024
2025-10-09 12:30:00,123481.9,2025-10-09 13:45:00,122247.08099999999,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.0000000000000027
2025-10-10 15:30:00,119505.3,2025-10-10 16:15:00,118549.2576,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000047
2025-10-10 21:30:00,110880.4,2025-10-10 21:45:00,111989.204,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000036
2025-10-11 08:15:00,110934.0,2025-10-11 10:15:00,112043.34,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999969
2025-10-13 11:30:00,114042.1,2025-10-13 13:30:00,115182.52100000001,TP,conservative,BB 하단 + RSI 과매도,1.0000000000000018
2025-10-13 19:15:00,115559.5,2025-10-14 01:30:00,114403.905,SL,aggressive,BB 상단 돌파 + RSI 강세,-1.000000000000001
2025-10-14 06:45:00,111913.2,2025-10-14 09:45:00,111017.89439999999,SL,conservative,BB 하단 + RSI 과매도,-0.8000000000000063
2025-10-14 10:30:00,110296.2,2025-10-14 11:15:00,111399.162,TP,conservative,BB 하단 + RSI 과매도,0.9999999999999997
