type,trendline_H1,trendline_H2,trendline_H3,breakout_time,breakout_price,breakout_pct,trendline_L1,trendline_L2,trendline_L3
상승추세선 하향돌파 (하락),,,,2022-08-31 14:45:00,20073.0,-0.23359840954274352,19530.0,19731.0,20120.0
상승추세선 하향돌파 (하락),,,,2022-09-01 07:00:00,19876.0,-0.16073940124573036,19852.0,19871.0,19908.0
상승추세선 하향돌파 (하락),,,,2022-09-01 07:00:00,19876.0,-0.2309005119967875,19871.0,19908.0,19922.0
상승추세선 하향돌파 (하락),,,,2022-09-05 03:00:00,19799.5,-0.05300353356890459,19585.0,19650.0,19810.0
상승추세선 하향돌파 (하락),,,,2022-09-08 07:15:00,19054.0,-0.5039032923422365,18451.0,18669.5,19150.5
상승추세선 하향돌파 (하락),,,,2022-09-10 12:15:00,21167.5,-0.2943947244465379,21119.5,21157.0,21230.0
상승추세선 하향돌파 (하락),,,,2022-09-11 06:30:00,21333.0,-0.46424822115945413,21113.0,21332.0,21432.5
상승추세선 하향돌파 (하락),,,,2022-09-13 00:15:00,22115.0,-0.6067415730337079,21966.0,22004.0,22250.0
상승추세선 하향돌파 (하락),,,,2022-09-18 03:45:00,19938.0,-0.05514060855180711,19734.0,19917.5,19949.0
상승추세선 하향돌파 (하락),,,,2022-09-20 09:45:00,19135.5,-0.13568875088067217,18110.0,18871.5,19161.5
상승추세선 하향돌파 (하락),,,,2022-09-21 18:00:00,18474.0,-3.1761006289308176,18769.5,18788.0,19080.0
상승추세선 하향돌파 (하락),,,,2022-09-23 07:45:00,19178.0,-0.1691783139428958,18764.5,19132.0,19210.5
상승추세선 하향돌파 (하락),,,,2022-09-27 13:15:00,20076.5,-0.02489853845579264,18959.0,19051.5,20081.5
상승추세선 하향돌파 (하락),,,,2022-09-29 12:30:00,19120.0,-0.7165853151936857,19247.0,19256.0,19258.0
상승추세선 하향돌파 (하락),,,,2022-09-30 12:30:00,19135.5,-0.8009331259720063,18831.0,19106.5,19290.0
상승추세선 하향돌파 (하락),,,,2022-10-01 11:15:00,19150.5,-0.4962070040527902,19135.5,19236.5,19246.0
상승추세선 하향돌파 (하락),,,,2022-10-02 09:30:00,19202.5,-0.12482771175200895,19150.5,19192.0,19226.5
상승추세선 하향돌파 (하락),,,,2022-10-05 04:15:00,20067.5,-0.330287076586868,19482.5,19865.0,20134.0
상승추세선 하향돌파 (하락),,,,2022-10-06 13:15:00,20033.5,-0.1868367296098849,19734.5,19950.0,20071.0
상승추세선 하향돌파 (하락),,,,2022-10-11 13:45:00,18972.0,-0.3047819232790331,18939.0,19010.5,19030.0
상승추세선 하향돌파 (하락),,,,2022-10-13 02:30:00,19002.0,-0.14713610089332632,18915.5,18949.5,19030.0
상승추세선 하향돌파 (하락),,,,2022-10-14 14:00:00,19424.0,-0.4561061856198432,18071.0,19329.5,19513.0
상승추세선 하향돌파 (하락),,,,2022-10-16 21:45:00,19091.0,-0.04712041884816754,18962.0,19077.5,19100.0
상승추세선 하향돌파 (하락),,,,2022-10-16 21:45:00,19091.0,-0.13078049801213643,19077.5,19100.0,19116.0
상승추세선 하향돌파 (하락),,,,2022-10-18 09:30:00,19470.0,-0.015405946695424435,19430.5,19465.0,19473.0
상승추세선 하향돌파 (하락),,,,2022-10-23 06:15:00,19144.5,-0.0704666457876605,19102.0,19127.5,19158.0
상승추세선 하향돌파 (하락),,,,2022-10-27 03:00:00,20566.5,-0.3222992293898124,20125.0,20335.0,20633.0
상승추세선 하향돌파 (하락),,,,2022-10-29 22:15:00,20722.0,-0.11087008917811522,20610.0,20640.5,20745.0
상승추세선 하향돌파 (하락),,,,2022-11-02 07:15:00,20349.0,-0.19863164864268373,20318.0,20367.0,20389.5
상승추세선 하향돌파 (하락),,,,2022-11-05 14:30:00,21208.5,-0.10127178520960906,20350.0,20654.0,21230.0
상승추세선 하향돌파 (하락),,,,2022-11-05 23:00:00,21230.0,-0.09411764705882353,20654.0,21230.0,21250.0
상승추세선 하향돌파 (하락),,,,2022-11-11 02:00:00,17003.0,-0.49451353328456477,15460.5,16241.5,17087.5
상승추세선 하향돌파 (하락),,,,2022-11-13 06:45:00,16666.0,-0.5044625533566163,16624.5,16736.0,16750.5
상승추세선 하향돌파 (하락),,,,2022-11-16 08:30:00,16679.5,-0.4090040601862909,16542.0,16591.0,16748.0
상승추세선 하향돌파 (하락),,,,2022-11-17 04:00:00,16400.0,-0.46127700898276286,16367.0,16433.0,16476.0
상승추세선 하향돌파 (하락),,,,2022-11-18 14:30:00,16643.0,-0.14399712005759885,16415.0,16584.0,16667.0
상승추세선 하향돌파 (하락),,,,2022-11-18 14:30:00,16643.0,-0.36518199233716475,16584.0,16667.0,16704.0
상승추세선 하향돌파 (하락),,,,2022-11-20 08:30:00,16540.0,-0.7232676090153356,16601.5,16655.0,16660.5
상승추세선 하향돌파 (하락),,,,2022-11-23 13:45:00,16372.5,-0.38634704307617423,15620.0,16044.0,16436.0
상승추세선 하향돌파 (하락),,,,2022-11-26 15:15:00,16477.0,-0.29046898638426627,16434.0,16460.5,16525.0
상승추세선 하향돌파 (하락),,,,2022-11-26 14:45:00,16534.5,-0.0513812488665901,16460.5,16525.0,16543.0
상승추세선 하향돌파 (하락),,,,2022-11-27 23:00:00,16444.5,-0.39672925499697154,16376.5,16505.0,16510.0
상승추세선 하향돌파 (하락),,,,2022-11-30 12:45:00,16759.0,-0.3419260845003419,16320.0,16415.0,16816.5
상승추세선 하향돌파 (하락),,,,2022-11-30 12:30:00,16822.5,-0.044563279857397504,16415.0,16816.5,16830.0
상승추세선 하향돌파 (하락),,,,2022-12-02 13:30:00,16769.0,-0.7868891255472725,16850.0,16856.5,16902.0
상승추세선 하향돌파 (하락),,,,2022-12-03 20:45:00,16902.0,-0.06799302332456321,16769.0,16875.0,16913.5
상승추세선 하향돌파 (하락),,,,2022-12-06 10:00:00,16921.0,-0.19464433172112777,16867.0,16916.5,16954.0
상승추세선 하향돌파 (하락),,,,2022-12-08 01:30:00,16773.5,-0.06553665584318866,16755.5,16771.5,16784.5
상승추세선 하향돌파 (하락),,,,2022-12-09 12:45:00,17164.5,-0.10766455217366001,16702.5,17169.0,17183.0
상승추세선 하향돌파 (하락),,,,2022-12-10 09:15:00,17104.5,-0.10512483574244415,17045.0,17111.0,17122.5
상승추세선 하향돌파 (하락),,,,2022-12-10 21:15:00,17138.0,-0.049572799113521714,17104.5,17128.0,17146.5
상승추세선 하향돌파 (하락),,,,2022-12-13 07:00:00,17102.5,-0.058436815193571946,16911.5,16973.5,17112.5
상승추세선 하향돌파 (하락),,,,2022-12-14 19:00:00,17514.0,-1.4766686355581808,17693.0,17727.5,17776.5
상승추세선 하향돌파 (하락),,,,2022-12-15 13:00:00,17457.5,-0.8350137748871026,17514.0,17556.5,17604.5
상승추세선 하향돌파 (하락),,,,2022-12-17 13:30:00,16643.5,-0.05404593904819096,16532.5,16574.5,16652.5
상승추세선 하향돌파 (하락),,,,2022-12-19 03:00:00,16622.0,-0.49983538355631385,16656.0,16667.0,16705.5
상승추세선 하향돌파 (하락),,,,2022-12-21 14:45:00,16710.0,-0.29832935560859186,16692.0,16755.0,16760.0
상승추세선 하향돌파 (하락),,,,2022-12-21 14:45:00,16710.0,-0.48536461900366257,16755.0,16760.0,16791.5
상승추세선 하향돌파 (하락),,,,2022-12-22 13:30:00,16759.0,-0.11324353319823578,16717.5,16744.5,16778.0
상승추세선 하향돌파 (하락),,,,2022-12-23 13:30:00,16705.0,-0.6216722686576044,16560.5,16780.5,16809.5
상승추세선 하향돌파 (하락),,,,2022-12-25 13:45:00,16802.0,-0.01487696747894909,16802.0,16803.5,16804.5
상승추세선 하향돌파 (하락),,,,2022-12-26 15:15:00,16791.5,-0.13678670195367093,16713.5,16730.0,16814.5
상승추세선 하향돌파 (하락),,,,2022-12-27 11:15:00,16801.0,-0.1040520855010851,16783.0,16814.0,16818.5
