L_num,datetime,prev_L,curr_L,change_pct,pattern
317,2020-07-02 08:45:00,9172.0,9175.0,0.03270824247710423,HL (Higher Low)
318,2020-07-02 16:30:00,9175.0,8939.5,-2.566757493188011,LL (Lower Low)
319,2020-07-03 00:00:00,8939.5,9067.0,1.4262542647799092,HL (Higher Low)
320,2020-07-03 04:15:00,9067.0,9081.0,0.15440608801147018,HL (Higher Low)
321,2020-07-03 09:45:00,9081.0,9045.5,-0.39092610945931067,LL (Lower Low)
322,2020-07-03 14:30:00,9045.5,9079.5,0.37587750815322535,HL (Higher Low)
323,2020-07-03 23:30:00,9079.5,9037.0,-0.46808744974943556,LL (Lower Low)
324,2020-07-04 12:00:00,9037.0,9044.0,0.0774593338497289,HL (Higher Low)
325,2020-07-04 15:30:00,9044.0,9050.0,0.06634232640424591,HL (Higher Low)
326,2020-07-04 23:15:00,9050.0,9112.0,0.6850828729281767,HL (Higher Low)
327,2020-07-05 03:00:00,9112.0,9114.5,0.02743634767339772,HL (Higher Low)
328,2020-07-05 09:45:00,9114.5,8991.5,-1.3494980525536233,LL (Lower Low)
329,2020-07-05 14:00:00,8991.5,9003.0,0.1278985708724907,HL (Higher Low)
330,2020-07-05 21:15:00,9003.0,8910.0,-1.0329890036654448,LL (Lower Low)
331,2020-07-06 10:45:00,8910.0,9173.0,2.951739618406285,HL (Higher Low)
332,2020-07-06 20:15:00,9173.0,9256.5,0.9102801700643192,HL (Higher Low)
333,2020-07-07 02:15:00,9256.5,9256.0,-0.005401609679684546,LL (Lower Low)
334,2020-07-07 06:15:00,9256.0,9239.0,-0.1836646499567848,LL (Lower Low)
335,2020-07-07 20:00:00,9239.0,9205.0,-0.368005195367464,LL (Lower Low)
336,2020-07-08 05:30:00,9205.0,9252.0,0.5105920695274307,HL (Higher Low)
337,2020-07-09 02:45:00,9252.0,9357.5,1.140293990488543,HL (Higher Low)
338,2020-07-09 10:30:00,9357.5,9340.5,-0.1816724552497996,LL (Lower Low)
339,2020-07-09 15:15:00,9340.5,9161.0,-1.9217386649536963,LL (Lower Low)
340,2020-07-09 19:30:00,9161.0,9190.0,0.3165593275843248,HL (Higher Low)
341,2020-07-10 04:30:00,9190.0,9125.0,-0.7072905331882481,LL (Lower Low)
342,2020-07-10 11:45:00,9125.0,9158.5,0.36712328767123287,HL (Higher Low)
343,2020-07-10 18:45:00,9158.5,9204.0,0.49680624556423,HL (Higher Low)
344,2020-07-11 09:30:00,9204.0,9180.0,-0.2607561929595828,LL (Lower Low)
345,2020-07-11 20:00:00,9180.0,9201.0,0.22875816993464054,HL (Higher Low)
346,2020-07-12 07:45:00,9201.0,9241.0,0.4347353548527334,HL (Higher Low)
347,2020-07-12 13:30:00,9241.0,9186.0,-0.5951736825018937,LL (Lower Low)
348,2020-07-12 19:30:00,9186.0,9157.0,-0.31569780100152406,LL (Lower Low)
349,2020-07-13 00:45:00,9157.0,9266.5,1.1958064868406684,HL (Higher Low)
350,2020-07-13 06:45:00,9266.5,9240.0,-0.2859763664814115,LL (Lower Low)
351,2020-07-13 15:45:00,9240.0,9280.5,0.43831168831168826,HL (Higher Low)
352,2020-07-13 19:15:00,9280.5,9199.5,-0.872797801842573,LL (Lower Low)
353,2020-07-14 01:00:00,9199.5,9212.0,0.13587694983423013,HL (Higher Low)
354,2020-07-14 04:15:00,9212.0,9147.0,-0.705601389491967,LL (Lower Low)
355,2020-07-14 11:15:00,9147.0,9116.0,-0.33890893189023724,LL (Lower Low)
356,2020-07-14 14:15:00,9116.0,9185.5,0.7623957876261518,HL (Higher Low)
357,2020-07-15 04:15:00,9185.5,9223.0,0.4082521365195145,HL (Higher Low)
358,2020-07-15 09:30:00,9223.0,9188.5,-0.3740648379052369,LL (Lower Low)
359,2020-07-15 18:45:00,9188.5,9161.5,-0.2938455678293519,LL (Lower Low)
360,2020-07-16 00:15:00,9161.5,9183.0,0.23467772744637885,HL (Higher Low)
361,2020-07-16 10:00:00,9183.0,9045.5,-1.4973320265708374,LL (Lower Low)
362,2020-07-16 14:00:00,9045.5,9070.0,0.27085291028688296,HL (Higher Low)
363,2020-07-16 20:45:00,9070.0,9093.0,0.25358324145534733,HL (Higher Low)
364,2020-07-17 05:30:00,9093.0,9087.5,-0.06048608819971406,LL (Lower Low)
365,2020-07-17 17:15:00,9087.5,9129.0,0.4566712517193948,HL (Higher Low)
366,2020-07-18 03:30:00,9129.0,9125.5,-0.03833935808960456,LL (Lower Low)
367,2020-07-18 19:45:00,9125.5,9155.0,0.3232699578105309,HL (Higher Low)
368,2020-07-19 03:15:00,9155.0,9141.5,-0.1474604041507373,LL (Lower Low)
369,2020-07-19 10:15:00,9141.5,9108.0,-0.36646064650221516,LL (Lower Low)
370,2020-07-20 10:45:00,9108.0,9134.0,0.2854633289415898,HL (Higher Low)
371,2020-07-20 19:30:00,9134.0,9146.0,0.13137727173199037,HL (Higher Low)
372,2020-07-21 16:00:00,9146.0,9318.0,1.8806035425322547,HL (Higher Low)
373,2020-07-21 19:45:00,9318.0,9341.0,0.24683408456750378,HL (Higher Low)
374,2020-07-22 01:00:00,9341.0,9349.0,0.08564393533882882,HL (Higher Low)
375,2020-07-22 07:45:00,9349.0,9276.5,-0.7754840089849182,LL (Lower Low)
376,2020-07-22 14:30:00,9276.5,9312.5,0.3880773998814208,HL (Higher Low)
377,2020-07-22 21:15:00,9312.5,9354.0,0.44563758389261743,HL (Higher Low)
378,2020-07-23 03:00:00,9354.0,9467.5,1.213384648278811,HL (Higher Low)
379,2020-07-23 05:45:00,9467.5,9462.0,-0.058093477686823346,LL (Lower Low)
380,2020-07-23 14:15:00,9462.0,9440.0,-0.23250898330162756,LL (Lower Low)
381,2020-07-24 07:00:00,9440.0,9472.0,0.3389830508474576,HL (Higher Low)
382,2020-07-24 13:45:00,9472.0,9500.0,0.2956081081081081,HL (Higher Low)
383,2020-07-24 23:30:00,9500.0,9512.0,0.12631578947368421,HL (Higher Low)
384,2020-07-25 13:30:00,9512.0,9555.0,0.4520605550883095,HL (Higher Low)
385,2020-07-26 01:30:00,9555.0,9641.5,0.9052851909994768,HL (Higher Low)
386,2020-07-26 12:30:00,9641.5,9811.5,1.7632111186018773,HL (Higher Low)
387,2020-07-26 20:00:00,9811.5,9844.5,0.33634000917290935,HL (Higher Low)
388,2020-07-27 08:00:00,9844.5,10124.5,2.8442277413784347,HL (Higher Low)
389,2020-07-27 23:15:00,10124.5,10808.0,6.750950664230332,HL (Higher Low)
390,2020-07-28 03:30:00,10808.0,10841.5,0.3099555884529978,HL (Higher Low)
391,2020-07-28 10:15:00,10841.5,10571.0,-2.4950421989577087,LL (Lower Low)
392,2020-07-28 18:30:00,10571.0,10844.0,2.5825371298836437,HL (Higher Low)
393,2020-07-29 01:00:00,10844.0,10840.0,-0.03688675765400221,LL (Lower Low)
394,2020-07-29 09:15:00,10840.0,10944.5,0.9640221402214022,HL (Higher Low)
395,2020-07-29 14:45:00,10944.5,10994.0,0.452281968111837,HL (Higher Low)
396,2020-07-30 00:00:00,10994.0,10980.5,-0.12279425140985993,LL (Lower Low)
397,2020-07-30 02:45:00,10980.5,10956.5,-0.2185692819088384,LL (Lower Low)
398,2020-07-30 07:45:00,10956.5,10902.0,-0.49742162186829736,LL (Lower Low)
399,2020-07-30 13:00:00,10902.0,10835.0,-0.6145661346541919,LL (Lower Low)
400,2020-07-30 21:45:00,10835.0,11072.5,2.1919704660821413,HL (Higher Low)
401,2020-07-31 01:30:00,11072.5,10963.5,-0.9844208624971778,LL (Lower Low)
402,2020-07-31 13:30:00,10963.5,11121.0,1.4365850321521412,HL (Higher Low)
403,2020-07-31 18:45:00,11121.0,11230.0,0.9801276863591404,HL (Higher Low)
404,2020-08-01 13:30:00,11230.0,11505.0,2.4487978628673197,HL (Higher Low)
405,2020-08-01 18:30:00,11505.0,11563.0,0.5041286397218601,HL (Higher Low)
406,2020-08-02 04:30:00,11563.0,10529.5,-8.937991870621811,LL (Lower Low)
407,2020-08-02 11:45:00,10529.5,10946.5,3.960302008642386,HL (Higher Low)
408,2020-08-03 00:00:00,10946.5,10943.5,-0.027406020189101536,LL (Lower Low)
409,2020-08-03 23:00:00,10943.5,11150.0,1.8869648649883493,HL (Higher Low)
410,2020-08-04 03:30:00,11150.0,11234.5,0.757847533632287,HL (Higher Low)
411,2020-08-04 06:15:00,11234.5,11195.0,-0.351595531621345,LL (Lower Low)
412,2020-08-04 13:15:00,11195.0,11018.5,-1.576596694953104,LL (Lower Low)
413,2020-08-04 21:00:00,11018.5,11171.0,1.3840359395562007,HL (Higher Low)
414,2020-08-05 01:15:00,11171.0,11099.5,-0.640050129800376,LL (Lower Low)
415,2020-08-05 22:00:00,11099.5,11530.0,3.878553087976936,HL (Higher Low)
416,2020-08-06 04:30:00,11530.0,11571.0,0.3555941023417173,HL (Higher Low)
417,2020-08-06 11:00:00,11571.0,11661.0,0.77780658542909,HL (Higher Low)
418,2020-08-06 21:45:00,11661.0,11629.5,-0.2701312065860561,LL (Lower Low)
419,2020-08-07 05:30:00,11629.5,11732.5,0.8856786620233028,HL (Higher Low)
420,2020-08-07 14:15:00,11732.5,11505.0,-1.9390581717451523,LL (Lower Low)
421,2020-08-07 18:30:00,11505.0,11333.5,-1.4906562364189482,LL (Lower Low)
422,2020-08-08 00:15:00,11333.5,11538.0,1.804385229628976,HL (Higher Low)
423,2020-08-08 05:15:00,11538.0,11523.0,-0.13000520020800832,LL (Lower Low)
424,2020-08-08 08:45:00,11523.0,11569.0,0.39920159680638717,HL (Higher Low)
425,2020-08-08 16:15:00,11569.0,11603.0,0.29388884086783645,HL (Higher Low)
426,2020-08-09 01:45:00,11603.0,11684.5,0.7024045505472722,HL (Higher Low)
427,2020-08-09 06:00:00,11684.5,11640.0,-0.3808464204715649,LL (Lower Low)
428,2020-08-09 09:45:00,11640.0,11616.0,-0.2061855670103093,LL (Lower Low)
429,2020-08-09 15:00:00,11616.0,11548.0,-0.5853994490358126,LL (Lower Low)
430,2020-08-09 17:45:00,11548.0,11532.0,-0.13855213023900242,LL (Lower Low)
431,2020-08-10 05:30:00,11532.0,11941.0,3.5466527922303155,HL (Higher Low)
432,2020-08-10 10:30:00,11941.0,11498.5,-3.7057197889623987,LL (Lower Low)
433,2020-08-10 15:30:00,11498.5,11826.0,2.848197590990129,HL (Higher Low)
434,2020-08-10 22:00:00,11826.0,11777.0,-0.4143412819211906,LL (Lower Low)
435,2020-08-11 10:00:00,11777.0,11655.0,-1.035917466247771,LL (Lower Low)
436,2020-08-11 16:00:00,11655.0,11304.0,-3.011583011583012,LL (Lower Low)
437,2020-08-11 21:00:00,11304.0,11144.0,-1.4154281670205235,LL (Lower Low)
438,2020-08-12 02:15:00,11144.0,11237.0,0.834529791816224,HL (Higher Low)
439,2020-08-12 06:00:00,11237.0,11162.0,-0.6674379282726706,LL (Lower Low)
440,2020-08-12 12:00:00,11162.0,11440.0,2.4905930836767602,HL (Higher Low)
441,2020-08-12 17:15:00,11440.0,11484.5,0.38898601398601396,HL (Higher Low)
442,2020-08-12 21:45:00,11484.5,11497.5,0.11319604684574862,HL (Higher Low)
443,2020-08-13 09:15:00,11497.5,11293.0,-1.7786475320721897,LL (Lower Low)
444,2020-08-13 16:15:00,11293.0,11457.5,1.4566545647746392,HL (Higher Low)
445,2020-08-14 03:00:00,11457.5,11686.5,1.998690813877373,HL (Higher Low)
446,2020-08-14 07:00:00,11686.5,11659.0,-0.23531425148675822,LL (Lower Low)
447,2020-08-14 14:15:00,11659.0,11660.0,0.008577064928381508,HL (Higher Low)
448,2020-08-14 21:15:00,11660.0,11715.0,0.4716981132075472,HL (Higher Low)
449,2020-08-15 04:15:00,11715.0,11838.5,1.0542040119504907,HL (Higher Low)
450,2020-08-15 08:30:00,11838.5,11839.0,0.004223508045782827,HL (Higher Low)
451,2020-08-15 12:15:00,11839.0,11700.0,-1.1740856491257707,LL (Lower Low)
452,2020-08-15 21:45:00,11700.0,11750.0,0.4273504273504274,HL (Higher Low)
453,2020-08-16 01:00:00,11750.0,11796.5,0.39574468085106385,HL (Higher Low)
454,2020-08-16 12:15:00,11796.5,11706.5,-0.7629381596236172,LL (Lower Low)
455,2020-08-16 20:30:00,11706.5,11810.0,0.8841242045017725,HL (Higher Low)
456,2020-08-17 02:30:00,11810.0,11790.0,-0.1693480101608806,LL (Lower Low)
457,2020-08-17 06:00:00,11790.0,11805.0,0.1272264631043257,HL (Higher Low)
458,2020-08-17 18:45:00,11805.0,12300.0,4.193138500635324,HL (Higher Low)
459,2020-08-17 23:45:00,12300.0,12230.0,-0.5691056910569106,LL (Lower Low)
460,2020-08-18 06:15:00,12230.0,12212.0,-0.1471790678659035,LL (Lower Low)
461,2020-08-18 14:30:00,12212.0,11801.0,-3.365542089747789,LL (Lower Low)
462,2020-08-19 06:15:00,11801.0,11627.0,-1.4744513176849419,LL (Lower Low)
463,2020-08-19 10:30:00,11627.0,11746.0,1.0234798314268514,HL (Higher Low)
464,2020-08-19 16:30:00,11746.0,11661.0,-0.7236506044610932,LL (Lower Low)
465,2020-08-19 20:15:00,11661.0,11566.0,-0.8146814166881057,LL (Lower Low)
466,2020-08-20 06:00:00,11566.0,11680.5,0.9899706034929966,HL (Higher Low)
467,2020-08-20 22:00:00,11680.5,11814.0,1.1429305252343651,HL (Higher Low)
468,2020-08-21 03:00:00,11814.0,11790.0,-0.20314880650076178,LL (Lower Low)
469,2020-08-21 12:30:00,11790.0,11650.0,-1.1874469889737065,LL (Lower Low)
470,2020-08-21 17:00:00,11650.0,11610.0,-0.34334763948497854,LL (Lower Low)
471,2020-08-22 01:00:00,11610.0,11391.0,-1.8863049095607234,LL (Lower Low)
472,2020-08-22 04:45:00,11391.0,11419.0,0.24580809410938462,HL (Higher Low)
473,2020-08-22 11:45:00,11419.0,11553.0,1.1734827918381645,HL (Higher Low)
474,2020-08-22 16:45:00,11553.0,11562.0,0.07790184367696702,HL (Higher Low)
475,2020-08-22 20:00:00,11562.0,11581.0,0.16433143054834803,HL (Higher Low)
476,2020-08-23 05:45:00,11581.0,11573.0,-0.06907866332786461,LL (Lower Low)
477,2020-08-23 11:45:00,11573.0,11525.0,-0.4147584895878338,LL (Lower Low)
478,2020-08-23 21:15:00,11525.0,11649.0,1.0759219088937093,HL (Higher Low)
479,2020-08-24 00:15:00,11649.0,11605.0,-0.3777148253068933,LL (Lower Low)
480,2020-08-24 06:00:00,11605.0,11648.5,0.3748384317104696,HL (Higher Low)
481,2020-08-24 19:00:00,11648.5,11713.0,0.5537193630081126,HL (Higher Low)
482,2020-08-25 08:30:00,11713.0,11535.0,-1.5196789891573466,LL (Lower Low)
483,2020-08-25 18:00:00,11535.0,11125.0,-3.5543996532293023,LL (Lower Low)
484,2020-08-26 00:45:00,11125.0,11262.0,1.2314606741573035,HL (Higher Low)
485,2020-08-26 07:00:00,11262.0,11305.5,0.38625466169419287,HL (Higher Low)
486,2020-08-26 13:30:00,11305.5,11257.0,-0.42899473707487507,LL (Lower Low)
487,2020-08-26 22:30:00,11257.0,11441.5,1.6389801901039354,HL (Higher Low)
488,2020-08-27 05:45:00,11441.5,11340.5,-0.8827513874928987,LL (Lower Low)
489,2020-08-27 14:00:00,11340.5,11270.0,-0.6216657113883867,LL (Lower Low)
490,2020-08-27 17:45:00,11270.0,11144.0,-1.1180124223602486,LL (Lower Low)
491,2020-08-28 08:00:00,11144.0,11364.0,1.9741564967695622,HL (Higher Low)
492,2020-08-28 14:45:00,11364.0,11409.5,0.40038718760999653,HL (Higher Low)
493,2020-08-29 02:00:00,11409.5,11469.0,0.5214952451904115,HL (Higher Low)
494,2020-08-29 11:15:00,11469.0,11426.0,-0.37492370738512515,LL (Lower Low)
495,2020-08-29 23:45:00,11426.0,11463.5,0.3281988447400665,HL (Higher Low)
496,2020-08-30 08:45:00,11463.5,11561.0,0.8505255811924805,HL (Higher Low)
497,2020-08-30 15:45:00,11561.0,11572.5,0.09947236398235447,HL (Higher Low)
498,2020-08-30 22:00:00,11572.5,11600.0,0.23763231799524737,HL (Higher Low)
499,2020-08-31 08:15:00,11600.0,11577.0,-0.19827586206896552,LL (Lower Low)
500,2020-09-01 00:15:00,11577.0,11537.5,-0.34119374622095533,LL (Lower Low)
501,2020-09-01 14:00:00,11537.5,11819.0,2.439869989165764,HL (Higher Low)
502,2020-09-02 11:15:00,11819.0,11171.0,-5.482697351721804,LL (Lower Low)
503,2020-09-02 14:45:00,11171.0,11214.0,0.3849252528869394,HL (Higher Low)
504,2020-09-02 20:15:00,11214.0,11311.5,0.8694489031567684,HL (Higher Low)
505,2020-09-03 07:00:00,11311.5,11250.0,-0.5436944702294125,LL (Lower Low)
506,2020-09-03 12:15:00,11250.0,10650.0,-5.333333333333334,LL (Lower Low)
507,2020-09-03 15:30:00,10650.0,10466.5,-1.723004694835681,LL (Lower Low)
508,2020-09-03 23:30:00,10466.5,9915.0,-5.269192184588927,LL (Lower Low)
509,2020-09-04 07:30:00,9915.0,10100.0,1.8658598083711546,HL (Higher Low)
510,2020-09-04 14:45:00,10100.0,9883.0,-2.148514851485148,LL (Lower Low)
511,2020-09-05 04:00:00,9883.0,10372.0,4.947890316705454,HL (Higher Low)
512,2020-09-05 12:45:00,10372.0,9980.0,-3.779406093328191,LL (Lower Low)
513,2020-09-05 18:45:00,9980.0,9834.0,-1.4629258517034067,LL (Lower Low)
514,2020-09-05 23:00:00,9834.0,9958.5,1.2660158633312995,HL (Higher Low)
515,2020-09-06 05:00:00,9958.5,10005.5,0.47195862830747604,HL (Higher Low)
516,2020-09-06 10:15:00,10005.5,10177.0,1.7140572685023236,HL (Higher Low)
517,2020-09-06 15:15:00,10177.0,10133.0,-0.4323474501326521,LL (Lower Low)
518,2020-09-06 22:30:00,10133.0,10189.5,0.5575841310569427,HL (Higher Low)
519,2020-09-07 07:00:00,10189.5,10057.0,-1.3003582118847834,LL (Lower Low)
520,2020-09-07 12:45:00,10057.0,9881.0,-1.7500248583076465,LL (Lower Low)
521,2020-09-07 20:00:00,9881.0,10091.0,2.125290962453193,HL (Higher Low)
522,2020-09-08 12:15:00,10091.0,9925.5,-1.640075314636805,LL (Lower Low)
523,2020-09-08 18:45:00,9925.5,9940.0,0.14608835826910482,HL (Higher Low)
524,2020-09-08 22:15:00,9940.0,9838.0,-1.0261569416498992,LL (Lower Low)
525,2020-09-09 23:15:00,9838.0,10178.0,3.455986989225452,HL (Higher Low)
526,2020-09-10 09:15:00,10178.0,10237.5,0.5845942228335627,HL (Higher Low)
527,2020-09-10 19:15:00,10237.5,10255.0,0.17094017094017094,HL (Higher Low)
528,2020-09-11 04:00:00,10255.0,10208.5,-0.4534373476352998,LL (Lower Low)
529,2020-09-11 12:30:00,10208.5,10254.5,0.45060488808345983,HL (Higher Low)
530,2020-09-11 17:30:00,10254.5,10272.5,0.17553269296406454,HL (Higher Low)
531,2020-09-12 03:00:00,10272.5,10325.5,0.5159406181552689,HL (Higher Low)
532,2020-09-12 07:00:00,10325.5,10312.5,-0.12590189337078106,LL (Lower Low)
533,2020-09-12 13:30:00,10312.5,10276.0,-0.35393939393939394,LL (Lower Low)
534,2020-09-12 22:15:00,10276.0,10405.0,1.2553522771506422,HL (Higher Low)
535,2020-09-13 01:45:00,10405.0,10406.0,0.009610764055742432,HL (Higher Low)
536,2020-09-13 13:00:00,10406.0,10264.5,-1.3597924274457045,LL (Lower Low)
537,2020-09-13 17:15:00,10264.5,10220.0,-0.43353305080617666,LL (Lower Low)
538,2020-09-14 00:45:00,10220.0,10250.0,0.29354207436399216,HL (Higher Low)
539,2020-09-14 05:45:00,10250.0,10314.5,0.6292682926829268,HL (Higher Low)
540,2020-09-14 09:00:00,10314.5,10326.0,0.11149352852780067,HL (Higher Low)
541,2020-09-14 18:15:00,10326.0,10643.0,3.0699205888049583,HL (Higher Low)
542,2020-09-14 23:15:00,10643.0,10616.0,-0.253687869961477,LL (Lower Low)
543,2020-09-15 08:30:00,10616.0,10610.0,-0.05651846269781462,LL (Lower Low)
544,2020-09-15 16:15:00,10610.0,10692.0,0.7728557964184731,HL (Higher Low)
545,2020-09-16 00:45:00,10692.0,10665.0,-0.25252525252525254,LL (Lower Low)
546,2020-09-16 10:30:00,10665.0,10821.5,1.46741678387248,HL (Higher Low)
547,2020-09-16 14:30:00,10821.5,10856.0,0.3188097768331562,HL (Higher Low)
548,2020-09-17 04:00:00,10856.0,10841.0,-0.13817243920412675,LL (Lower Low)
549,2020-09-17 07:30:00,10841.0,10847.5,0.0599575684899917,HL (Higher Low)
550,2020-09-17 13:00:00,10847.5,10743.0,-0.963355611892141,LL (Lower Low)
551,2020-09-18 04:00:00,10743.0,10875.0,1.2287070650656242,HL (Higher Low)
552,2020-09-18 18:00:00,10875.0,10811.5,-0.5839080459770115,LL (Lower Low)
553,2020-09-19 08:00:00,10811.5,10884.0,0.6705822503815382,HL (Higher Low)
554,2020-09-19 15:15:00,10884.0,11050.0,1.5251745681734656,HL (Higher Low)
555,2020-09-19 18:15:00,11050.0,11011.0,-0.35294117647058826,LL (Lower Low)
556,2020-09-19 22:00:00,11011.0,11025.5,0.13168649532285898,HL (Higher Low)
557,2020-09-20 03:00:00,11025.5,10900.0,-1.138270373225704,LL (Lower Low)
558,2020-09-20 09:30:00,10900.0,10928.0,0.25688073394495414,HL (Higher Low)
559,2020-09-20 13:00:00,10928.0,10783.0,-1.3268667642752563,LL (Lower Low)
560,2020-09-20 21:15:00,10783.0,10820.0,0.34313270889362885,HL (Higher Low)
561,2020-09-21 03:15:00,10820.0,10924.5,0.9658040665434381,HL (Higher Low)
562,2020-09-21 14:30:00,10924.5,10283.5,-5.8675454254199275,LL (Lower Low)
563,2020-09-22 00:00:00,10283.5,10361.0,0.7536344629746682,HL (Higher Low)
564,2020-09-22 07:30:00,10361.0,10364.5,0.03378052311552939,HL (Higher Low)
565,2020-09-22 12:15:00,10364.5,10422.5,0.5596024892662453,HL (Higher Low)
566,2020-09-22 15:00:00,10422.5,10427.0,0.04317582153993764,HL (Higher Low)
567,2020-09-22 21:00:00,10427.0,10453.0,0.24935264217895847,HL (Higher Low)
568,2020-09-23 20:45:00,10453.0,10140.0,-2.99435568736248,LL (Lower Low)
569,2020-09-24 00:00:00,10140.0,10196.5,0.557199211045365,HL (Higher Low)
570,2020-09-24 05:45:00,10196.5,10270.0,0.7208355808365615,HL (Higher Low)
571,2020-09-24 13:30:00,10270.0,10333.0,0.6134371957156768,HL (Higher Low)
572,2020-09-24 19:15:00,10333.0,10591.5,2.5016936030194525,HL (Higher Low)
573,2020-09-25 14:00:00,10591.5,10562.0,-0.2785252324977576,LL (Lower Low)
574,2020-09-26 01:00:00,10562.0,10650.0,0.833175534936565,HL (Higher Low)
575,2020-09-26 10:15:00,10650.0,10666.0,0.15023474178403756,HL (Higher Low)
576,2020-09-26 13:00:00,10666.0,10666.5,0.004687792987061692,HL (Higher Low)
577,2020-09-26 20:15:00,10666.5,10699.0,0.30469226081657524,HL (Higher Low)
578,2020-09-27 08:30:00,10699.0,10611.0,-0.8225067763342367,LL (Lower Low)
579,2020-09-27 12:00:00,10611.0,10600.0,-0.10366600697389501,LL (Lower Low)
580,2020-09-27 15:15:00,10600.0,10638.0,0.3584905660377358,HL (Higher Low)
581,2020-09-27 19:30:00,10638.0,10703.0,0.6110171084790375,HL (Higher Low)
582,2020-09-28 09:30:00,10703.0,10831.0,1.1959263757824907,HL (Higher Low)
583,2020-09-28 12:30:00,10831.0,10832.0,0.009232757824762256,HL (Higher Low)
584,2020-09-28 19:30:00,10832.0,10842.5,0.09693500738552438,HL (Higher Low)
585,2020-09-28 23:45:00,10842.5,10635.0,-1.9137652755360848,LL (Lower Low)
586,2020-09-29 02:45:00,10635.0,10667.0,0.3008932769158439,HL (Higher Low)
587,2020-09-29 06:00:00,10667.0,10666.0,-0.009374707040404986,LL (Lower Low)
588,2020-09-29 09:45:00,10666.0,10702.5,0.3422088880555034,HL (Higher Low)
589,2020-09-29 13:15:00,10702.5,10718.0,0.14482597523943005,HL (Higher Low)
590,2020-09-29 17:00:00,10718.0,10638.0,-0.7464079119238665,LL (Lower Low)
591,2020-09-30 06:00:00,10638.0,10684.0,0.4324121075390111,HL (Higher Low)
592,2020-09-30 09:30:00,10684.0,10670.5,-0.126357169599401,LL (Lower Low)
593,2020-09-30 18:45:00,10670.5,10681.5,0.10308795276697438,HL (Higher Low)
594,2020-10-01 16:45:00,10681.5,10464.5,-2.031549875953752,LL (Lower Low)
595,2020-10-02 05:30:00,10464.5,10392.5,-0.6880405179416121,LL (Lower Low)
596,2020-10-02 10:15:00,10392.5,10392.0,-0.0048111618955977865,LL (Lower Low)
597,2020-10-02 13:15:00,10392.0,10449.5,0.5533102386451116,HL (Higher Low)
598,2020-10-02 21:45:00,10449.5,10473.0,0.22489114311689554,HL (Higher Low)
599,2020-10-03 02:15:00,10473.0,10527.5,0.520385753843216,HL (Higher Low)
600,2020-10-03 06:00:00,10527.5,10502.0,-0.2422227499406317,LL (Lower Low)
601,2020-10-04 01:30:00,10502.0,10521.0,0.180917920396115,HL (Higher Low)
602,2020-10-04 10:00:00,10521.0,10573.5,0.499001996007984,HL (Higher Low)
603,2020-10-04 16:00:00,10573.5,10583.5,0.0945760627985057,HL (Higher Low)
604,2020-10-05 06:15:00,10583.5,10618.0,0.32597911843907973,HL (Higher Low)
605,2020-10-05 12:00:00,10618.0,10650.0,0.30137502354492374,HL (Higher Low)
606,2020-10-05 18:15:00,10650.0,10671.5,0.20187793427230044,HL (Higher Low)
607,2020-10-06 08:00:00,10671.5,10701.0,0.2764372393759078,HL (Higher Low)
608,2020-10-06 11:00:00,10701.0,10648.5,-0.49060835435940564,LL (Lower Low)
609,2020-10-06 15:00:00,10648.5,10630.0,-0.17373338967929755,LL (Lower Low)
610,2020-10-06 21:00:00,10630.0,10531.0,-0.9313264346190028,LL (Lower Low)
611,2020-10-07 01:30:00,10531.0,10554.0,0.2184028107492166,HL (Higher Low)
612,2020-10-07 10:30:00,10554.0,10577.5,0.2226643926473375,HL (Higher Low)
