lh_num,lh_time,lh_price,lh_pct,bb_position,bb_squeeze,bb_width,trend_1h,trend_4h,short_score,long_score,short_ratio,long_ratio,judgment,result,max_gain,max_drop
137,2020-06-07 23:00:00,9776.0,-0.32118276828957404,upper_half,normal,3.7089778707560495,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,sideways,0.23527004909984495,-1.3860474631751218
138,2020-06-08 05:45:00,9751.0,-0.2557283142389566,upper_half,tight,0.4788043631901966,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.49225720438930143,-1.133217105937856
139,2020-06-08 17:00:00,9739.5,-0.6072048168180411,upper_half,tight,0.8562764943314828,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,1.3758406489039476,-1.745469479952766
140,2020-06-09 07:00:00,9700.0,-1.7572289461690427,upper_half,tight,0.5031969146604005,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.49484536082473607,-0.7628865979381394
141,2020-06-10 01:30:00,9810.0,-0.2237591537835648,above_upper,tight,0.6675167428482537,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.09174311926605228,-1.0703363914373099
142,2020-06-10 07:00:00,9780.0,-0.3058103975535187,upper_half,tight,0.39891906946553846,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,rise,2.198364008179965,-0.9406952965235194
143,2020-06-10 12:45:00,9770.0,-0.10224948875255935,above_upper,tight,0.4483757971721128,sideways,sideways,65,0,100.0,0.0,강력 숏,rise,2.3029682702149445,-0.8393039918116685
144,2020-06-10 22:30:00,9908.0,-0.8704352176088004,upper_half,tight,1.378943038442752,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.6055712555510739,-1.4735567218409407
145,2020-06-11 21:00:00,9372.0,-5.97913322632424,upper_half,normal,3.4678783116580876,uptrend,downtrend,70,10,87.5,12.5,강력 숏,sideways,1.2857447716602577,-1.4457959880495141
146,2020-06-12 20:30:00,9480.0,-0.7329842931937169,above_upper,tight,1.4118074043421553,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.0,-1.2078059071729985
147,2020-06-13 09:15:00,9464.0,-0.16877637130802148,above_upper,tight,0.7476383692282039,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.3169907016060902,-1.1992814877430313
148,2020-06-13 15:00:00,9461.5,-0.026415891800501967,above_upper,tight,0.6244426719366689,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.34349733128995474,-1.1731755007134193
149,2020-06-14 00:00:00,9477.5,-0.17379397514220019,upper_half,tight,1.0327565258631146,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.19519915589554238,-1.0393036138222067
150,2020-06-14 11:30:00,9440.5,-0.39039831179108475,upper_half,tight,0.4380799151969733,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.03177797786134695,-2.092050209205021
151,2020-06-14 15:45:00,9437.5,-0.03177797786134695,upper_half,tight,1.1360223351784315,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.0635761589403927,-3.2264900662251628
152,2020-06-14 22:30:00,9411.0,-0.28079470198675294,upper_half,tight,1.1131275630230173,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,-0.17001381362236057,-5.36074806077994
153,2020-06-15 08:30:00,9167.5,-2.5873977260652437,upper_half,normal,3.092417632457787,uptrend,downtrend,70,10,87.5,12.5,강력 숏,rise,3.485137714753206,-1.3416962094355056
154,2020-06-16 09:15:00,9543.0,-0.3862212943632537,upper_half,tight,1.0441413524430614,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.4348737294351812,-1.5299172168081299
155,2020-06-16 23:30:00,9531.0,-0.5581929156450505,above_upper,tight,0.4878138536714004,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.01049207848075051,-1.1331444759206777
156,2020-06-17 07:45:00,9529.5,-0.015738117721120215,above_upper,tight,0.7763259707137082,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,0.36203368487328635,-3.0064536439477374
157,2020-06-17 23:45:00,9469.5,-0.988080301129235,upper_half,tight,1.8299786968332028,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.16896351444108948,-0.9504197687311922
158,2020-06-18 19:30:00,9410.0,-0.7959517157767104,upper_half,tight,0.5716053784293125,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.021253985122204888,-1.7959617428267793
159,2020-06-19 06:00:00,9328.5,-0.8871653208669783,upper_half,tight,1.0040094308119363,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,1.1899019134909095,-0.7128691643886964
160,2020-06-19 12:30:00,9419.0,-0.21717251973091267,upper_half,tight,1.7304153703217873,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.22295360441660916,-1.656226775666203
161,2020-06-19 22:00:00,9355.0,-0.6794776515553713,above_upper,tight,0.7087689791575654,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.09086050240513233,-0.8605024051309473
162,2020-06-20 03:15:00,9346.5,-0.09086050240513233,above_upper,tight,0.5078237445319543,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.35842293906809264,-1.8188626758679716
163,2020-06-21 15:45:00,9388.5,-0.28676119165206293,above_upper,tight,0.4352367579940418,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.1437929381690406,-1.1663204984821873
164,2020-06-23 00:00:00,9718.0,-0.6542629319157611,upper_half,normal,2.1427993949585145,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,sideways,-0.0926116484873396,-1.399464910475412
165,2020-06-23 07:45:00,9669.0,-0.5042189750977588,above_upper,tight,0.4069248872905603,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.20167545764815387,-0.899782811045613
166,2020-06-23 22:30:00,9650.0,-0.39737833513959764,upper_half,tight,0.5816330096343445,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.2072538860103723,-3.497409326424872
167,2020-06-24 18:30:00,9330.0,-3.5160289555325797,upper_half,tight,1.2109145358795197,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,0.0,-3.451232583065378
168,2020-06-24 23:15:00,9322.0,-0.08574490889603492,upper_half,tight,0.8590992947722593,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.0965458056211066,-3.3683758850032164
169,2020-06-26 01:00:00,9290.0,-0.5033736746278272,upper_half,tight,0.9880190912527123,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.11302475780409216,-2.0452099031216364
170,2020-06-26 05:00:00,9263.0,-0.29063509149622746,upper_half,tight,0.5739603707999013,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.11875202418223374,-2.2994710137104635
171,2020-06-26 10:00:00,9252.0,-0.11875202418223374,upper_half,tight,1.9525929683752004,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,drop,-0.1945525291828787,-2.1833117163856497
172,2020-06-26 13:00:00,9233.5,-0.19995676610462532,upper_half,tight,1.622689468357435,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,-0.23826284724102198,-1.987328748578543
173,2020-06-26 21:00:00,9211.5,-0.23826284724102198,above_upper,tight,0.9453760895976829,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.0,-1.0910275199478958
174,2020-06-27 03:15:00,9185.0,-0.28768387341909785,upper_half,tight,0.7798662980220336,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.09798584648883502,-1.012520413718021
175,2020-06-27 11:30:00,9184.0,-0.10876658690450736,upper_half,tight,0.6869464498583092,sideways,sideways,55,0,100.0,0.0,강력 숏,drop,-0.08710801393728707,-3.745644599303133
176,2020-06-28 10:00:00,9083.0,-1.099738675958184,upper_half,tight,1.4847877816314434,sideways,uptrend,55,15,78.57142857142857,21.428571428571427,강력 숏,sideways,1.178024881647044,-0.6605746999889917
177,2020-06-29 01:00:00,9146.5,-0.4733405875952168,above_upper,tight,0.5884214277865205,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.005466571912748908,-1.306510687148088
178,2020-06-29 05:30:00,9129.5,-0.1858634450336183,upper_half,tight,0.5800129506059413,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.5421983679281484,-1.1227339941946468
179,2020-06-30 01:30:00,9205.0,-0.3140567468052802,upper_half,tight,0.7285914005894255,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.07604562737643095,-1.4557305812058718
180,2020-06-30 09:30:00,9171.5,-0.36393264530146796,above_upper,tight,0.4774166007288347,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.1471951153028339,-1.0957858583655944
181,2020-06-30 21:45:00,9168.0,-0.18508437670113898,upper_half,tight,0.5427093551036324,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.25087260034903913,-0.7417102966841171
182,2020-07-01 04:45:00,9159.5,-0.0927137870855188,upper_half,tight,0.6022035694164767,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,1.4138326327856277,-0.2893171024619279
183,2020-07-02 02:15:00,9260.0,-0.3121972225212599,above_upper,tight,0.3482698608650472,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.05399568034557545,-2.4514038876889854
184,2020-07-02 09:00:00,9219.0,-0.4427645788336987,upper_half,tight,0.8306720680865715,sideways,downtrend,75,0,100.0,0.0,강력 숏,drop,0.3904978848031204,-3.031782188957588
185,2020-07-02 21:45:00,9150.0,-1.1345218800648316,above_upper,tight,0.8690577186398488,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.09836065573770592,-1.1420765027322366
186,2020-07-03 01:15:00,9118.0,-0.34972677595628276,upper_half,tight,0.6432837616562994,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.0712875630620724,-0.7951305110769913
187,2020-07-03 13:15:00,9119.5,-0.05479752315195041,upper_half,tight,0.6660011802465204,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.010965513460170495,-0.9046548604638383
188,2020-07-03 16:15:00,9110.0,-0.10417237787159195,upper_half,tight,0.3945673083203635,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,-0.08232711306256357,-0.8013172338089958
189,2020-07-03 22:15:00,9100.0,-0.1097694840834218,above_upper,tight,0.3037657779844796,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,-0.07692307692307443,-0.6923076923076921
190,2020-07-04 02:15:00,9093.0,-0.07692307692307443,upper_half,tight,0.4661293378137483,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,-0.021994941163527848,-0.5388760585065433
191,2020-07-04 13:45:00,9080.0,-0.14296711756296432,above_upper,tight,0.23463678669868598,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,1.1618942731277615,-0.3303964757709221
192,2020-07-05 00:15:00,9143.5,-0.45724239290185764,above_upper,tight,0.2885009507223149,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.060152020561055064,-1.6623831136873157
193,2020-07-05 15:00:00,9065.0,-0.8585333843714071,above_upper,tight,0.34052931068885245,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,0.5736348593491369,-1.709873138444562
194,2020-07-07 12:00:00,9286.5,-0.8911419423692668,above_upper,tight,0.5480957303247694,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,-0.09153071663167145,-0.8776180477036544
195,2020-07-07 18:00:00,9278.0,-0.09153071663167145,upper_half,tight,0.4110228725574811,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.44729467557662606,-0.7868075016167264
196,2020-07-08 22:30:00,9462.5,-0.04225426503987606,above_upper,tight,0.4870339027951507,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.03170409511228378,-1.289299867899607
197,2020-07-09 06:30:00,9413.5,-0.5178335535006573,above_upper,tight,0.3451557444730367,sideways,downtrend,85,0,100.0,0.0,강력 숏,drop,0.12747649652096182,-2.68231794762841
198,2020-07-09 21:15:00,9249.0,-1.8725797039944814,above_upper,tight,0.5094955992866432,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.0,-1.3406854795112944
199,2020-07-10 11:15:00,9197.0,-0.5622229430208625,above_upper,tight,0.5796063061840195,sideways,downtrend,85,0,100.0,0.0,강력 숏,sideways,1.1199304120909082,-0.4186147656844663
200,2020-07-11 07:15:00,9273.5,-0.284946236559136,upper_half,tight,0.31545502706515455,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.0,-1.0082493125572856
201,2020-07-11 16:00:00,9253.5,-0.21566830215129507,above_upper,tight,0.44448078363130294,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.3890419841141135,-0.5673528934997618
202,2020-07-12 16:45:00,9220.0,-1.2319228709159025,lower_half,tight,0.9045154963975784,sideways,sideways,45,0,100.0,0.0,강력 숏,sideways,1.0574837310195262,-0.6832971800433851
203,2020-07-13 06:00:00,9285.0,-0.3488060101958679,upper_half,tight,0.285683569786298,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.5438879913839623,-0.4846526655896577
204,2020-07-14 01:30:00,9240.0,-1.0229768089550673,upper_half,tight,0.45030166453998555,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.08658008658009031,-1.3419913419913443
205,2020-07-15 00:15:00,9265.0,-0.07010731812543414,upper_half,tight,0.3904481545533176,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,-0.01618996222342295,-0.8256880733944927
206,2020-07-15 10:00:00,9243.0,-0.23745277927684771,upper_half,tight,0.4942946649177498,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,-0.01622849724115527,-0.8817483501027845
207,2020-07-15 15:00:00,9239.0,-0.04327599264307702,upper_half,tight,0.3811151718217293,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,-0.05411841108344806,-0.8388353717934893
208,2020-07-15 21:45:00,9234.0,-0.05411841108344806,upper_half,tight,0.6535387665871694,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,drop,-0.04873294346978696,-2.041368854234349
209,2020-07-16 02:00:00,9219.5,-0.15702837340264564,upper_half,tight,0.523320973112323,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.07050273876023638,-1.8873040837355637
210,2020-07-16 18:30:00,9148.0,-0.7755301263626002,upper_half,tight,0.8431500133259117,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,-0.06558810668998438,-0.6613467424573694
211,2020-07-16 23:00:00,9141.0,-0.07651945780497993,upper_half,tight,0.5326836130167625,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,-0.03281916639317206,-0.585275134011598
212,2020-07-17 06:30:00,9125.0,-0.17503555409692506,upper_half,tight,0.38861175916170293,sideways,downtrend,75,0,100.0,0.0,강력 숏,sideways,0.6027397260274014,-0.30684931506849145
213,2020-07-17 20:00:00,9168.0,-0.13071895424836555,above_upper,tight,0.26537587863882395,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,-0.010907504363000253,-0.4635689354275718
214,2020-07-18 00:15:00,9160.0,-0.08726003490401313,upper_half,tight,0.21646793135812561,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.5895196506550127,-0.37663755458515746
215,2020-07-18 05:15:00,9141.5,-0.2019650655021854,upper_half,tight,0.2896673430282807,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.7930864737734522,-0.14220860909041066
216,2020-07-18 18:15:00,9195.0,-0.20620794443239054,above_upper,tight,0.30803632187875557,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.0,-0.5818379554105468
217,2020-07-19 00:15:00,9176.0,-0.2066340402392619,upper_half,tight,0.2656325796716038,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.0,-0.7410636442894525
218,2020-07-19 08:45:00,9152.5,-0.25610287707061863,upper_half,tight,0.1483358984674077,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.21305654192842471,-0.48620595465719285
219,2020-07-20 09:15:00,9189.0,-0.38484470703019635,above_upper,tight,0.1817071850260378,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,0.08706061595384895,-0.5985417346827782
220,2020-07-21 01:00:00,9183.0,-0.1522235511579817,above_upper,tight,0.2697368303965496,sideways,sideways,65,0,100.0,0.0,강력 숏,rise,2.7659806163563116,-0.19601437438745428
221,2020-07-21 19:00:00,9379.0,-0.614602098124406,upper_half,tight,0.5663064097147038,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,sideways,0.010662117496540446,-1.0928670433948184
222,2020-07-22 07:30:00,9350.0,-0.31982942430703876,upper_half,tight,0.3472390832546231,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.2673796791443861,-0.7860962566844876
223,2020-07-23 08:30:00,9529.0,-0.08388382090803725,above_upper,tight,0.35330507392291155,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,1.395739322069467,-0.9339909749186748
224,2020-07-23 21:45:00,9604.0,-0.6002897950734831,upper_half,tight,0.5607784619927715,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,0.0,-1.3744273219491898
225,2020-07-24 10:30:00,9555.0,-0.5102040816326481,above_upper,tight,0.8266314311851309,uptrend,downtrend,85,10,89.47368421052632,10.526315789473683,강력 숏,sideways,0.7849293563579218,-0.5756148613291434
226,2020-07-25 05:00:00,9615.5,-0.15057113187953997,above_upper,tight,0.7779326477078364,sideways,sideways,65,0,100.0,0.0,강력 숏,sideways,0.8319900161197991,-0.6291924496906076
227,2020-07-25 13:30:00,9600.0,-0.1611980656232137,above_upper,tight,0.2836778970629001,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,1.3541666666666563,-0.3437499999999982
228,2020-07-26 16:00:00,9981.0,-1.5486289208916926,upper_half,tight,1.253338469461022,uptrend,sideways,55,10,84.61538461538461,15.384615384615385,강력 숏,rise,3.426510369702429,-1.3675984370303595
229,2020-07-28 15:00:00,11185.0,-1.8256824365838642,upper_half,normal,4.368541890028388,uptrend,sideways,50,10,83.33333333333334,16.666666666666664,강력 숏,drop,-0.11175681716584229,-3.084488153777376
230,2020-07-28 21:30:00,11049.0,-1.2159141707644205,upper_half,tight,1.6439519956036392,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,0.8869580957552747,-1.8915738980903263
231,2020-07-30 13:30:00,11035.0,-2.732481269281617,above_upper,tight,1.105991955305245,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,sideways,1.2233801540552758,-0.6796556411418186
232,2020-07-31 21:30:00,11422.5,-0.18351028968409677,above_upper,tight,1.7194875895114787,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,rise,2.8496388706500397,-1.6852702998467972
233,2020-08-01 10:00:00,11732.0,-0.13619339462036528,upper_half,tight,1.9302322830613956,sideways,sideways,55,0,100.0,0.0,강력 숏,sideways,1.1379133992499124,-1.9348789635185826
234,2020-08-02 17:45:00,11282.0,-6.864242374210594,above_upper,tight,1.9901046793171162,uptrend,sideways,65,10,86.66666666666667,13.333333333333334,강력 숏,drop,-0.11965963481652686,-3.0003545470661197
235,2020-08-03 02:45:00,11207.0,-0.6647757489806727,upper_half,tight,1.337899904410477,uptrend,downtrend,75,10,88.23529411764706,11.76470588235294,강력 숏,sideways,1.5436780583563792,-0.7093780672793759
